quote_date,item_id,item_desc,validity,shop_code,price,indicator_box,orig_indicator_box,price_relative,log_price_relative,stratum_weight,stratum_type,start_date,end_date,region,shop_type,shop_weight,base_price,base_validity,stratum_cell,year,month
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,2.79,,,1,0,9.97,1,2018-02-01,999999,North West England,Multiple,1,2.79,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,803,3.7,N,N,1.063,0.061,9.97,1,2018-02-01,999999,North West England,Multiple,3,3.48,0,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,3.5,,,0.886,-0.121,9.97,1,2018-02-01,999999,North West England,Multiple,2,3.95,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,808,4,S,S,0.572,-0.558,9.97,1,2018-02-01,999999,North West England,Multiple,5,6.99,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,4,,,1,0,9.97,1,2018-02-01,999999,North West England,Multiple,1,4,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5.33,,,1,0,9.97,1,2018-02-01,999999,North West England,Multiple,1,5.33,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,2.34,,,1.04,0.039,9.97,1,2018-02-01,999999,North West England,Multiple,1,2.25,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.35,,,1.044,0.043,9.97,1,2018-02-01,999999,North West England,Multiple,1,2.25,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.5,,,0.886,-0.121,9.97,1,2018-02-01,999999,North West England,Multiple,1,3.95,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,4.85,,,0.98,-0.02,9.97,1,2018-02-01,999999,North West England,Multiple,1,4.95,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,4.25,,,1.417,0.348,9.97,1,2018-02-01,999999,North West England,Multiple,1,3,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,962,4,S,,0.572,-0.558,9.97,1,2018-02-01,999999,North West England,Multiple,1,6.99,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,5.95,R,R,1,0,9.97,1,2018-02-01,999999,North West England,Multiple,1,5.95,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,7.1,,,1,0,9.97,1,2018-02-01,999999,North West England,Multiple,1,7.1,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,2,3.6,,,1,0,9.97,1,2018-02-01,999999,North West England,Multiple,1,3.6,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,2,4,,,1,0,9.97,1,2018-02-01,999999,North West England,Multiple,1,4,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,36,4,S,S,0.833,-0.182,9.97,1,2018-02-01,999999,North West England,Independent,1,4.8,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,72,2.89,,,0.967,-0.034,9.97,1,2018-02-01,999999,North West England,Multiple,1,2.99,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,42,2.89,,,0.967,-0.034,9.97,1,2018-02-01,999999,North West England,Multiple,1,2.99,3,9,2018,February
March 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,38,3,S,S,1.08,0.077,9.97,1,2018-03-01,999999,North West England,Multiple,1,2.778,4,9,2018,March
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,71,2.89,,,0.967,-0.034,9.97,1,2018-02-01,999999,North West England,Multiple,1,2.99,3,9,2018,February
March 2018,211408,OLIVE OIL - 500ML - 1 LITRE,1,38,0,T,T,0,0,9.97,1,2018-03-01,999999,North West England,Multiple,1,5.041,4,9,2018,March
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,71,2.19,,,0.916,-0.087,9.97,1,2018-02-01,999999,North West England,Multiple,1,2.39,3,9,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,3.4,,,0.944,-0.057,3.76,1,2018-02-01,999999,North East England,Multiple,2,3.6,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,1,802,0,T,T,0,0,3.76,1,2018-02-01,999999,North East England,Multiple,1,2.99,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,5.95,,,1,0,3.76,1,2018-02-01,999999,North East England,Multiple,2,5.95,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,3.6,,,1,0,3.76,1,2018-02-01,999999,North East England,Multiple,1,3.6,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,2.4,,,1.021,0.021,3.76,1,2018-02-01,999999,North East England,Multiple,1,2.35,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5.33,,,1,0,3.76,1,2018-02-01,999999,North East England,Multiple,1,5.33,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,2.34,,,1.04,0.039,3.76,1,2018-02-01,999999,North East England,Multiple,1,2.25,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.35,,,1.044,0.043,3.76,1,2018-02-01,999999,North East England,Multiple,1,2.25,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.5,,,0.886,-0.121,3.76,1,2018-02-01,999999,North East England,Multiple,1,3.95,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,4.85,,,0.98,-0.02,3.76,1,2018-02-01,999999,North East England,Multiple,1,4.95,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,4.25,,,1.417,0.348,3.76,1,2018-02-01,999999,North East England,Multiple,1,3,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,962,4,S,,0.572,-0.558,3.76,1,2018-02-01,999999,North East England,Multiple,1,6.99,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,5.95,R,R,1,0,3.76,1,2018-02-01,999999,North East England,Multiple,1,5.95,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,7.1,,,1,0,3.76,1,2018-02-01,999999,North East England,Multiple,1,7.1,3,10,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,3.25,,,1.444,0.368,4.81,1,2018-02-01,999999,Wales,Multiple,2,2.25,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,5,,,1.002,0.002,4.81,1,2018-02-01,999999,Wales,Multiple,1,4.99,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,3.9,,,1.3,0.262,4.81,1,2018-02-01,999999,Wales,Multiple,2,3,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,3.5,,,0.886,-0.121,4.81,1,2018-02-01,999999,Wales,Multiple,1,3.95,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,7.6,,,1,0,4.81,1,2018-02-01,999999,Wales,Multiple,2,7.6,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,3,,,0.6,-0.511,4.81,1,2018-02-01,999999,Wales,Multiple,1,5,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5.33,,,1,0,4.81,1,2018-02-01,999999,Wales,Multiple,1,5.33,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,2.34,,,1.04,0.039,4.81,1,2018-02-01,999999,Wales,Multiple,1,2.25,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.35,,,1.044,0.043,4.81,1,2018-02-01,999999,Wales,Multiple,1,2.25,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.5,,,0.886,-0.121,4.81,1,2018-02-01,999999,Wales,Multiple,1,3.95,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,4.85,,,0.98,-0.02,4.81,1,2018-02-01,999999,Wales,Multiple,1,4.95,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,4.25,,,1.417,0.348,4.81,1,2018-02-01,999999,Wales,Multiple,1,3,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,962,4,S,,0.572,-0.558,4.81,1,2018-02-01,999999,Wales,Multiple,1,6.99,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,5.95,R,R,1,0,4.81,1,2018-02-01,999999,Wales,Multiple,1,5.95,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,7.1,,,1,0,4.81,1,2018-02-01,999999,Wales,Multiple,1,7.1,3,11,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,3.5,S,S,0.584,-0.537,7.2,1,2018-02-01,999999,Scotland,Multiple,3,5.99,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,2.79,,,1,0,7.2,1,2018-02-01,999999,Scotland,Multiple,1,2.79,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,803,2.3,N,N,0.661,-0.414,7.2,1,2018-02-01,999999,Scotland,Multiple,3,3.48,0,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,3.5,,,0.886,-0.121,7.2,1,2018-02-01,999999,Scotland,Multiple,2,3.95,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,808,4,S,S,0.572,-0.558,7.2,1,2018-02-01,999999,Scotland,Multiple,4,6.99,3,12,2018,February
March 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,2.4,,,1.333,0.288,7.2,1,2018-03-01,999999,Scotland,Multiple,1,1.8,4,12,2018,March
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5.33,,,1,0,7.2,1,2018-02-01,999999,Scotland,Multiple,1,5.33,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,2.34,,,1.04,0.039,7.2,1,2018-02-01,999999,Scotland,Multiple,1,2.25,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.35,,,1.044,0.043,7.2,1,2018-02-01,999999,Scotland,Multiple,1,2.25,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.5,,,0.886,-0.121,7.2,1,2018-02-01,999999,Scotland,Multiple,1,3.95,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,4.85,,,0.98,-0.02,7.2,1,2018-02-01,999999,Scotland,Multiple,1,4.95,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,4.25,,,1.417,0.348,7.2,1,2018-02-01,999999,Scotland,Multiple,1,3,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,962,4,S,,0.572,-0.558,7.2,1,2018-02-01,999999,Scotland,Multiple,1,6.99,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,5.95,R,R,1,0,7.2,1,2018-02-01,999999,Scotland,Multiple,1,5.95,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,7.1,,,1,0,7.2,1,2018-02-01,999999,Scotland,Multiple,1,7.1,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,3,2.79,,,1,0,7.2,1,2018-02-01,999999,Scotland,Multiple,1,2.79,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,20,4,R,R,1.333,0.288,7.2,1,2018-02-01,999999,Scotland,Multiple,1,3,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,68,2.19,,,0.916,-0.087,7.2,1,2018-02-01,999999,Scotland,Multiple,1,2.39,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,102,2.99,,,1,0,7.2,1,2018-02-01,999999,Scotland,Independent,1,2.99,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,21,2.19,,,0.916,-0.087,7.2,1,2018-02-01,999999,Scotland,Multiple,1,2.39,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,88,2.79,,,0.933,-0.069,7.2,1,2018-02-01,999999,Scotland,Multiple,1,2.99,3,12,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,2.34,,,1.04,0.039,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,2.25,3,13,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,3.5,,,0.886,-0.121,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,3.95,3,13,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,3.6,,,1,0,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,3.6,3,13,2018,February
November 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,2.4,,,0.953,-0.048,2.48,1,2018-11-01,999999,Northern Ireland,Multiple,1,2.518,4,13,2018,November
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,2.34,,,1.04,0.039,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,2.25,3,13,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.35,,,1.044,0.043,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,2.25,3,13,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.5,,,0.886,-0.121,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,3.95,3,13,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,4.25,,,1.417,0.348,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,3,3,13,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,4,962,4,S,,0.572,-0.558,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,6.99,3,13,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,5.95,R,R,1,0,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,5.95,3,13,2018,February
February 2018,211408,OLIVE OIL - 500ML - 1 LITRE,3,53,2.7,,,1.042,0.042,2.48,1,2018-02-01,999999,Northern Ireland,Multiple,1,2.59,3,13,2018,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,801,4.25,R,R,1.7,0.531,14.42,1,2019-02-01,999999,London,Multiple,2,2.5,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,2.5,,,0.836,-0.179,14.42,1,2019-02-01,999999,London,Multiple,1,2.99,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,2,S,S,0.833,-0.182,14.42,1,2019-02-01,999999,London,Multiple,1,2.4,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,7.95,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,7,7.95,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,3,Q,Q,0.833,-0.182,14.42,1,2019-02-01,999999,London,Multiple,9,3.6,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,4,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,1,4,3,2,2019,February
March 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5.3,,,0.977,-0.023,14.42,1,2019-03-01,999999,London,Multiple,2,5.425,4,2,2019,March
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,2.34,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,1,2.34,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.35,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,1,2.35,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,0.944,-0.057,14.42,1,2019-02-01,999999,London,Multiple,1,3.6,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,4.85,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,1,4.85,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,4.25,,,1.7,0.531,14.42,1,2019-02-01,999999,London,Multiple,1,2.5,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7,,,1.001,0.001,14.42,1,2019-02-01,999999,London,Multiple,1,6.99,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,5.95,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,1,5.95,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,7.1,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,1,7.1,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,801,3,S,S,0.503,-0.688,14.21,1,2019-02-01,999999,South East England,Multiple,2,5.97,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,802,5,R,R,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,5,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,803,3.5,R,R,0.897,-0.108,14.21,1,2019-02-01,999999,South East England,Multiple,2,3.9,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,3.6,,,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,4,3.6,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,808,5,Q,Q,0.715,-0.335,14.21,1,2019-02-01,999999,South East England,Multiple,8,6.99,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,4,,,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,4,3,3,2019,February
March 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5.3,,,0.85,-0.163,14.21,1,2019-03-01,999999,South East England,Multiple,2,6.238,4,3,2019,March
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,2.34,,,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,2.34,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.35,,,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,2.35,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,0.944,-0.057,14.21,1,2019-02-01,999999,South East England,Multiple,1,3.6,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,4.85,,,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,4.85,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,4.25,,,1.7,0.531,14.21,1,2019-02-01,999999,South East England,Multiple,1,2.5,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7,,,1.001,0.001,14.21,1,2019-02-01,999999,South East England,Multiple,1,6.99,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,5.95,,,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,5.95,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,7.1,,,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,7.1,3,3,2019,February
March 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,70,2.19,,,1.046,0.045,14.21,1,2019-03-01,999999,South East England,Multiple,1,2.093,4,3,2019,March
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,40,2.99,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,1,2.99,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,26,4.25,C,C,0.924,-0.079,14.42,1,2019-02-01,999999,London,Multiple,1,4.6,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,37,4.6,R,R,1.045,0.044,14.42,1,2019-02-01,999999,London,Multiple,1,4.4,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,67,2.67,,,0.989,-0.011,14.42,1,2019-02-01,999999,London,Multiple,1,2.7,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,45,3,,,1.25,0.223,14.42,1,2019-02-01,999999,London,Multiple,1,2.4,3,2,2019,February
March 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,8,2.5,S,S,0.854,-0.157,14.21,1,2019-03-01,999999,South East England,Multiple,1,2.926,4,3,2019,March
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,71,3.65,Q,Q,0.924,-0.079,14.21,1,2019-02-01,999999,South East England,Multiple,1,3.95,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,30,2.89,,,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,2.89,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,35,3,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,1,3,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,62,2.85,,,0.986,-0.014,14.42,1,2019-02-01,999999,London,Multiple,1,2.89,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,69,3.65,Q,Q,0.924,-0.079,14.42,1,2019-02-01,999999,London,Multiple,1,3.95,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,6,4.6,R,R,1.917,0.651,14.21,1,2019-02-01,999999,South East England,Multiple,1,2.4,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,72,2.59,S,S,0.896,-0.11,14.21,1,2019-02-01,999999,South East England,Multiple,1,2.89,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,6,7,,,1.001,0.001,14.21,1,2019-02-01,999999,South East England,Multiple,1,6.99,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,1,3.4,Q,Q,0.944,-0.057,14.21,1,2019-02-01,999999,South East England,Multiple,1,3.6,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,7,3.95,,,1.026,0.026,14.42,1,2019-02-01,999999,London,Multiple,1,3.85,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,1,32,0,T,T,0,0,14.42,1,2019-02-01,999999,London,Multiple,1,4.85,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,50,2.5,S,S,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,2.5,3,3,2019,February
July 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,49,2.99,,,1.877,0.63,14.21,1,2019-07-01,999999,South East England,Multiple,1,1.593,4,3,2019,July
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,21,3,Q,Q,0.833,-0.182,14.42,1,2019-02-01,999999,London,Multiple,1,3.6,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,41,3,,,1,0,14.42,1,2019-02-01,999999,London,Multiple,1,3,3,2,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,1,40,0,T,T,0,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,10,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,55,2.5,,,0.836,-0.179,14.21,1,2019-02-01,999999,South East England,Multiple,1,2.99,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,45,2.89,,,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,2.89,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,4,65,4.6,R,R,1,0,14.21,1,2019-02-01,999999,South East England,Multiple,1,4.6,3,3,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,2.34,,,1,0,9.25,1,2019-02-01,999999,East Anglia,Multiple,2,2.34,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,6,,,1.2,0.182,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,5,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,3,Q,Q,0.833,-0.182,9.25,1,2019-02-01,999999,East Anglia,Multiple,2,3.6,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,7,,,1.001,0.001,9.25,1,2019-02-01,999999,East Anglia,Multiple,5,6.99,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,4,,,1,0,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,4,3,5,2019,February
March 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5.3,,,0.874,-0.135,9.25,1,2019-03-01,999999,East Anglia,Multiple,1,6.067,4,5,2019,March
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,2.34,,,1,0,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,2.34,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.35,,,1,0,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,2.35,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,0.944,-0.057,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,3.6,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,4.85,,,1,0,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,4.85,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,4.25,,,1.7,0.531,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,2.5,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,7,,,1.001,0.001,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,6.99,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,5.95,,,1,0,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,5.95,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,7.1,,,1,0,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,7.1,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,43,2.65,Q,Q,0.841,-0.173,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,3.15,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,26,3,,,1,0,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,3,3,5,2019,February
February 2019,211408,OLIVE OIL - 500ML - 1 LITRE,3,56,2.59,S,S,0.896,-0.11,9.25,1,2019-02-01,999999,East Anglia,Multiple,1,2.89,3,5,2019,February
